loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,purpose,title,zip_code,addr_state,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,loan_status
10000,10000,10000.0,0,7.97,313.23,0,4,12098,5,1,45000.0,0,12,0,2,3,240,26,1,334,0.0,6,0
18000,18000,18000.0,1,19.03,467.23,3,17,11898,10,4,55000.0,1,3,0,2,3,415,14,0,191,1.0,7,1
5400,5400,5400.0,0,8.24,169.82,1,5,992,1,1,120000.0,1,14,0,2,3,181,19,2,25,0.0,15,0
30000,30000,30000.0,1,11.99,667.19,1,9,4631,1,1,210000.0,0,16,0,2,3,266,10,1,575,0.0,29,0
30000,30000,30000.0,0,21.45,1137.2,3,19,6766,1,4,118000.0,2,20,0,8,10,835,46,0,435,0.0,9,1
33700,33700,33700.0,0,8.39,1062.11,1,5,10635,7,4,350000.0,2,11,0,2,3,79,33,0,129,0.0,9,1
11500,11500,11500.0,1,24.49,334.12,4,22,7648,1,4,62000.0,1,19,0,0,1,818,4,0,91,1.0,10,1
28800,28800,28800.0,1,14.99,685.0,2,13,13994,5,1,84000.0,0,8,0,2,3,349,24,0,428,1.0,12,1
6000,6000,6000.0,0,18.99,219.91,3,17,5445,1,1,85000.0,2,1,0,3,6,847,46,0,275,0.0,13,0
19200,19200,19200.0,0,7.99,601.57,0,4,14275,2,1,170000.0,1,4,0,3,6,51,6,1,416,0.0,9,0
28000,28000,28000.0,1,16.99,695.73,3,15,13274,1,1,87000.0,1,8,0,1,2,450,21,0,335,2.0,9,0
20000,20000,20000.0,0,10.42,649.3,1,7,9198,1,1,77137.0,0,16,0,2,3,643,42,0,566,0.0,8,1
22000,22000,22000.0,1,13.99,511.79,2,12,3412,1,1,80000.0,0,19,0,2,3,309,9,0,25,1.0,12,1
5000,5000,5000.0,0,10.49,162.49,1,6,5160,1,4,54000.0,0,6,0,2,3,95,33,1,189,3.0,7,1
6000,6000,6000.0,0,14.99,207.97,2,13,13487,5,1,60000.0,2,17,0,2,3,516,13,1,584,0.0,14,0
35000,35000,35000.0,1,27.34,1075.87,6,30,1417,5,4,189000.0,1,0,0,2,3,474,22,1,587,0.0,4,0
8000,8000,8000.0,0,7.07,247.28,0,1,7118,5,1,41600.0,2,12,0,1,2,623,2,0,272,0.0,9,0
19250,19250,19250.0,1,18.25,491.45,3,17,10813,1,1,80000.0,1,15,0,1,2,520,13,0,30,0.0,11,1
14400,14400,14400.0,1,11.49,316.63,1,9,9984,3,4,60000.0,0,8,0,1,2,757,32,0,38,1.0,15,1
15000,15000,15000.0,0,5.32,451.73,0,0,3768,1,1,86000.0,0,14,0,2,3,843,46,0,532,0.0,19,0
28000,28000,28000.0,1,9.16,583.42,1,6,4354,1,1,105000.0,0,5,0,2,3,333,41,0,482,1.0,18,0
16000,16000,16000.0,0,5.32,481.84,0,0,9661,8,1,75000.0,0,7,0,3,6,817,4,0,439,0.0,6,0
8000,8000,8000.0,0,13.99,273.39,2,12,11636,10,1,63000.0,2,4,0,7,9,258,39,0,490,1.0,19,0
25925,25925,25675.0,0,15.99,911.32,2,14,10225,8,4,61730.0,2,8,0,2,3,679,42,0,241,0.0,10,0
10000,10000,10000.0,0,9.93,322.35,1,6,14672,11,4,55000.0,0,16,0,1,2,462,47,0,569,0.0,11,1
9750,9750,9750.0,0,18.49,354.89,3,19,11928,10,3,51000.0,2,7,0,2,3,558,23,0,564,1.0,7,0
9600,9600,9600.0,0,7.99,300.79,0,4,5155,1,1,80000.0,1,14,0,2,3,5,18,0,533,1.0,14,1
15400,15400,15400.0,1,14.99,366.29,2,13,9374,10,1,115000.0,2,18,0,2,3,835,46,0,535,2.0,11,0
40000,40000,40000.0,0,7.07,1236.37,0,1,927,10,1,91000.0,2,10,0,1,2,189,19,0,119,0.0,23,0
8500,8500,8500.0,0,7.97,266.25,0,4,5111,10,4,50000.0,0,12,0,5,7,758,32,1,539,0.0,10,1
36000,36000,36000.0,1,8.24,734.1,1,5,265,1,1,150000.0,1,4,0,3,6,303,9,0,334,0.0,33,0
8000,8000,8000.0,0,15.59,279.64,2,14,5873,2,4,50000.0,1,2,0,2,3,364,16,0,588,1.0,8,1
16000,16000,16000.0,1,25.49,474.23,4,23,9198,6,1,73000.0,1,6,0,3,6,177,8,1,578,0.0,9,1
12000,12000,12000.0,1,15.05,285.8,2,13,5575,2,4,42000.0,2,16,0,2,3,521,13,0,143,0.0,9,1
10000,10000,10000.0,0,7.49,311.02,0,3,8886,9,4,50000.0,1,4,0,2,3,770,4,0,436,0.0,7,1
10000,10000,10000.0,0,11.39,329.24,1,7,11744,1,4,60000.0,0,1,0,1,2,121,33,3,280,0.0,32,0
30000,30000,30000.0,0,7.35,931.13,0,3,858,6,4,58827.0,1,3,0,1,2,104,33,0,86,0.0,34,1
35000,35000,35000.0,0,6.99,1080.54,0,2,13239,1,1,110000.0,1,7,0,1,2,255,39,0,376,0.0,9,0
1200,1200,1200.0,0,26.24,48.51,4,24,14672,11,4,14525.0,2,18,0,4,5,290,9,0,443,0.0,7,1
14000,14000,14000.0,0,11.49,461.6,1,9,11636,0,4,83946.16,1,6,0,1,2,835,46,0,182,1.0,30,0
24000,24000,24000.0,0,12.79,806.23,2,10,11319,7,4,110000.0,1,2,0,2,12,72,30,1,397,0.0,8,0
12600,12600,12600.0,0,18.25,457.11,3,17,14672,11,1,30000.0,2,15,0,1,2,417,14,0,487,0.0,11,0
15000,15000,15000.0,0,12.99,505.34,2,11,13349,9,1,180000.0,1,15,0,1,2,779,4,2,531,0.0,18,1
6000,6000,6000.0,0,14.08,205.3,2,12,1757,1,1,71000.0,1,12,0,2,3,74,30,0,139,1.0,14,0
24000,24000,24000.0,1,25.29,708.52,4,24,1404,3,3,105000.0,1,19,0,10,0,395,34,0,483,1.0,11,0
2000,2000,2000.0,0,9.93,64.47,1,6,10308,5,4,39000.0,0,20,0,2,3,245,26,0,266,0.0,2,1
20000,20000,20000.0,0,7.89,625.72,0,4,10241,2,4,84250.0,2,5,0,1,2,80,33,0,579,0.0,7,0
12200,12200,12200.0,1,13.99,283.81,2,12,6906,4,3,90000.0,2,9,0,1,2,179,44,0,287,1.0,11,1
5000,5000,5000.0,0,9.44,160.03,1,5,4113,3,4,68000.0,0,16,0,2,3,826,36,6,439,2.0,15,1
4000,4000,4000.0,0,11.39,131.7,1,7,200,1,4,53000.0,1,16,0,8,10,265,10,1,578,0.0,8,0
3000,3000,3000.0,0,11.39,98.78,1,7,9064,1,1,33000.0,1,6,0,2,3,390,34,3,418,3.0,18,1
5000,5000,5000.0,0,9.93,161.18,1,6,11731,1,4,58000.0,0,3,0,2,3,184,19,0,82,0.0,10,1
35000,35000,35000.0,1,15.99,850.95,2,14,13015,0,1,102315.0,2,1,0,2,3,199,44,0,311,0.0,11,0
7000,7000,7000.0,0,21.45,265.35,3,19,153,1,1,150000.0,0,20,0,2,3,205,44,0,188,1.0,11,1
11000,11000,11000.0,0,26.3,444.96,4,24,12095,10,4,50000.0,1,12,0,2,3,739,3,0,98,0.0,3,0
16000,16000,16000.0,0,7.97,501.17,0,4,14092,1,1,180000.0,0,20,0,1,2,89,33,5,221,1.0,21,1
9600,9600,9600.0,0,12.79,322.5,2,10,6766,1,1,135000.0,1,9,0,1,2,353,24,2,27,0.0,12,0
24700,24700,24700.0,0,14.99,856.12,2,13,8886,0,4,75000.0,2,1,0,2,3,88,33,0,586,0.0,12,0
30000,30000,30000.0,0,9.8,965.21,1,7,569,7,1,80540.0,1,7,0,2,3,464,47,0,133,0.0,20,1
6000,6000,6000.0,0,15.05,208.14,2,13,12362,0,3,70000.0,2,3,0,2,3,666,42,0,294,0.0,13,1
18000,18000,18000.0,0,7.35,558.68,0,3,14208,1,4,175000.0,1,16,0,1,2,798,4,1,77,0.0,17,1
15600,15600,15600.0,0,13.49,529.32,2,11,2735,3,4,140000.0,2,6,0,1,2,801,4,9,389,2.0,11,0
7600,7600,7600.0,0,12.79,255.31,2,10,5139,0,4,42000.0,2,9,0,1,2,694,5,0,445,0.0,10,1
9450,9450,9450.0,0,16.99,336.88,3,15,2857,0,4,35000.0,1,2,0,2,3,774,4,0,397,0.0,8,1
8000,8000,8000.0,0,16.29,282.41,3,15,7190,3,4,53000.0,1,15,0,5,7,520,13,0,139,0.0,14,1
5000,5000,5000.0,0,7.97,156.62,0,4,8087,2,4,32000.0,2,3,0,1,2,740,3,0,444,0.0,10,0
21000,21000,21000.0,0,11.99,697.41,2,10,13440,9,1,95000.0,1,5,0,3,6,689,42,0,387,1.0,10,0
13200,13200,13200.0,1,23.99,379.67,4,21,4894,5,1,42000.0,2,1,0,2,3,474,22,0,42,0.0,9,1
7000,7000,7000.0,0,5.32,210.81,0,0,497,8,1,50000.0,0,3,0,8,10,424,14,0,293,0.0,4,1
7200,7200,7200.0,0,9.93,232.09,1,6,12788,3,4,32400.0,1,20,0,1,2,774,4,0,530,0.0,11,0
11200,11200,11200.0,1,14.99,266.39,2,13,14184,2,4,45000.0,1,17,0,2,3,798,4,0,440,0.0,14,1
10000,10000,10000.0,0,5.32,301.15,0,0,4247,0,1,175000.0,0,13,0,2,3,406,34,0,433,0.0,17,1
12500,12500,12500.0,1,25.49,370.5,4,23,3067,1,1,48948.0,2,17,0,3,6,747,31,0,238,0.0,8,1
2400,2400,2400.0,0,11.49,79.14,1,9,13593,3,4,45000.0,1,19,0,2,3,386,34,1,188,0.0,5,1
1000,1000,1000.0,0,10.42,32.47,1,7,8212,6,4,40000.0,2,10,0,8,10,91,33,0,396,0.0,12,1
36000,36000,36000.0,1,16.02,875.84,2,14,6781,1,1,135000.0,1,16,0,2,3,176,8,0,369,1.0,46,0
14000,14000,14000.0,0,11.99,464.94,1,9,3905,1,4,62000.0,1,20,0,3,6,839,46,0,578,0.0,2,1
23000,23000,23000.0,1,22.74,644.95,4,20,2965,3,1,50000.0,2,8,0,2,3,544,23,0,577,0.0,15,0
12000,12000,12000.0,0,16.99,427.78,3,15,2700,8,1,40000.0,1,18,1,1,2,211,44,1,537,1.0,11,0
4000,4000,4000.0,0,11.99,132.84,1,9,12793,3,4,47000.0,1,12,0,2,3,299,9,0,138,2.0,6,1
25000,25000,25000.0,0,13.67,850.44,2,12,1595,3,1,120000.0,1,5,0,2,3,404,34,1,186,0.0,18,1
25000,25000,25000.0,0,6.49,766.12,0,1,10383,2,1,94677.0,0,11,0,1,2,295,9,0,240,0.0,11,1
12000,12000,12000.0,0,16.99,427.78,3,15,1616,1,4,30000.0,1,1,0,2,3,528,13,0,439,0.0,10,1
10000,10000,10000.0,1,19.99,264.89,3,18,14486,1,4,50000.0,2,4,0,2,3,811,4,1,38,1.0,17,0
18000,18000,18000.0,1,7.39,359.75,0,3,7739,1,1,105000.0,0,11,0,2,3,298,9,0,387,0.0,22,0
30000,30000,30000.0,0,9.75,964.5,1,7,7891,2,1,90000.0,2,13,0,2,3,298,9,0,579,1.0,9,1
11200,11200,11200.0,1,11.99,249.09,1,9,8905,5,4,60000.0,1,3,0,2,3,653,42,0,95,0.0,5,0
7200,7200,7200.0,0,13.49,244.3,2,11,7797,5,4,40000.0,2,9,0,2,3,586,28,0,440,2.0,8,0
5000,5000,5000.0,0,11.99,166.05,2,10,10013,3,4,95000.0,1,15,0,2,3,57,30,0,91,1.0,17,1
18075,18075,18075.0,0,14.46,621.81,2,13,9828,7,4,84000.0,0,11,0,2,3,92,33,0,140,1.0,12,0
30000,30000,30000.0,0,11.47,988.86,1,9,9239,6,1,105000.0,2,5,0,1,2,828,36,0,585,1.0,20,1
7000,7000,7000.0,0,5.32,210.81,0,0,7244,1,1,70000.0,1,0,0,3,6,796,4,0,242,1.0,19,0
10000,10000,10000.0,0,8.59,316.1,0,4,249,9,1,150000.0,1,2,0,2,3,464,47,0,122,0.0,19,0
22000,22000,22000.0,1,11.44,483.18,1,8,6766,1,1,62000.0,0,14,0,2,3,257,39,0,280,0.0,11,1
15375,15375,15375.0,1,18.99,398.76,3,17,4273,9,4,43800.0,2,2,0,1,2,764,4,0,442,0.0,8,1
12025,12025,12025.0,1,15.59,289.82,2,14,6362,9,1,53215.0,2,2,0,1,2,186,19,0,442,0.0,18,1
13000,13000,13000.0,0,15.99,456.98,2,14,11928,1,1,67000.0,2,17,0,2,3,764,4,2,185,0.0,7,1
30000,30000,30000.0,0,6.99,926.18,0,2,7495,1,1,99000.0,1,7,0,2,3,407,34,0,179,1.0,6,0
18000,18000,18000.0,1,19.03,467.23,3,17,14672,11,1,100000.0,0,16,0,2,3,809,4,0,479,1.0,15,1
13000,13000,13000.0,0,8.24,408.82,1,5,14256,4,4,65000.0,1,8,0,2,3,736,3,0,585,0.0,14,1
31000,31000,31000.0,0,7.35,962.16,0,3,4856,1,1,105000.0,1,16,0,3,6,207,44,0,489,0.0,8,0
20000,20000,20000.0,1,9.93,424.26,1,6,14672,11,4,26000.0,1,12,0,2,3,5,18,1,86,0.0,5,1
4400,4400,4400.0,0,8.99,139.9,1,5,10972,1,3,41770.0,2,2,0,1,2,787,4,0,382,1.0,4,1
25500,25500,25500.0,1,30.49,832.71,5,28,6744,5,3,58000.0,1,14,0,3,6,653,42,0,238,0.0,10,0
3000,3000,3000.0,0,5.32,90.35,0,0,13536,0,3,40000.0,2,13,0,0,1,164,37,0,86,0.0,3,1
22075,22075,22075.0,1,16.99,548.51,3,15,7400,7,1,60000.0,1,9,0,2,3,690,42,0,580,1.0,9,0
5400,5400,5400.0,0,25.49,216.11,4,23,14672,11,1,18000.0,2,14,0,2,3,19,38,0,37,2.0,12,0
14000,14000,14000.0,1,19.99,370.84,4,20,10671,1,1,89000.0,0,13,0,1,2,83,33,0,339,0.0,9,1
14000,14000,14000.0,0,10.99,458.28,1,8,5887,1,4,35000.0,0,18,0,5,7,65,30,0,139,0.0,21,0
8000,8000,8000.0,0,12.74,268.56,2,10,7638,1,4,48360.0,1,14,0,2,3,817,4,3,83,2.0,15,1
8000,8000,8000.0,0,8.24,251.58,1,5,2030,1,1,85000.0,0,4,0,2,3,331,41,0,331,1.0,15,0
32000,32000,32000.0,0,11.49,1055.09,1,9,790,2,4,97825.0,1,1,0,2,3,340,41,0,480,0.0,1,1
2500,2500,2500.0,0,19.03,91.68,3,17,7065,3,1,150000.0,0,3,0,8,10,689,42,0,491,0.0,13,0
32000,32000,32000.0,1,14.49,752.74,2,13,3981,1,1,155000.0,1,2,0,1,2,757,32,0,289,0.0,17,0
25000,25000,25000.0,0,5.32,752.87,0,0,4598,1,1,105000.0,0,3,0,2,3,586,28,0,474,0.0,15,1
4800,4800,4800.0,0,14.99,166.38,2,13,9544,1,1,33540.0,1,6,0,2,3,625,2,0,176,1.0,8,0
5000,5000,5000.0,0,21.49,189.64,3,19,3009,2,4,38000.0,2,8,0,11,11,768,4,0,583,1.0,5,1
20000,20000,20000.0,1,7.39,399.72,0,3,11928,1,3,46000.0,1,15,0,2,3,217,44,0,86,0.0,7,1
8000,8000,8000.0,0,13.99,273.39,2,12,4553,1,4,95000.0,2,11,0,8,10,737,3,1,382,0.0,14,0
5000,5000,5000.0,0,13.49,169.66,2,11,9198,1,3,98000.0,2,8,0,11,11,87,33,0,230,0.0,13,1
10000,10000,10000.0,0,7.89,312.86,0,4,14672,11,3,35000.0,2,11,0,1,2,307,9,0,538,0.0,9,0
9000,9000,9000.0,0,19.99,334.43,3,18,13688,0,4,49000.0,0,19,0,0,1,206,44,0,90,0.0,2,0
10950,10950,10900.0,0,22.45,420.74,4,24,1260,0,4,50700.0,2,13,0,2,3,697,5,0,583,0.0,10,1
35000,35000,35000.0,1,20.75,941.96,4,21,8489,1,4,125000.0,1,5,0,3,6,298,9,0,91,2.0,20,0
13800,13800,13800.0,1,17.99,350.36,3,16,8090,3,1,30000.0,1,8,0,2,3,133,37,0,247,0.0,8,0
30000,30000,30000.0,0,11.49,989.14,1,9,710,5,1,188000.0,2,14,0,2,3,667,42,2,37,0.0,9,1
7200,7200,7200.0,0,5.32,216.83,0,0,7522,5,1,50000.0,0,1,0,3,6,389,34,0,38,0.0,9,0
12000,12000,12000.0,1,7.97,243.15,0,4,229,6,1,65000.0,1,12,0,2,3,506,25,0,35,0.0,17,0
25000,25000,25000.0,1,15.99,607.82,2,14,14275,1,1,84000.0,2,1,0,2,3,825,36,0,576,0.0,9,1
10000,10000,10000.0,0,9.93,322.35,1,6,10826,1,1,86000.0,0,12,0,2,3,538,13,1,272,1.0,13,0
10025,10025,10025.0,0,11.99,332.93,2,10,4633,10,4,90000.0,1,0,0,2,3,673,42,0,183,0.0,8,1
12000,12000,12000.0,1,6.49,234.74,0,1,4961,8,1,130000.0,0,0,0,3,6,331,41,0,472,0.0,14,0
14000,14000,14000.0,1,9.44,293.62,1,5,2210,5,1,125000.0,0,10,0,2,3,678,42,2,577,2.0,20,0
10350,10350,10350.0,0,18.99,379.34,3,17,5878,2,1,42000.0,2,4,0,3,6,19,38,0,528,0.0,9,1
20000,20000,20000.0,1,19.03,519.15,3,17,5190,3,1,74000.0,1,16,0,1,2,672,42,0,573,3.0,23,0
25000,25000,25000.0,0,11.44,823.69,1,8,3852,1,1,89000.0,2,17,0,2,3,824,11,2,484,0.0,10,1
18000,18000,18000.0,1,9.75,380.24,1,7,1173,1,3,94000.0,1,13,0,3,6,44,45,0,283,1.0,12,0
1000,1000,1000.0,0,18.99,36.66,3,17,10679,9,4,36000.0,1,9,0,8,10,248,26,3,42,0.0,10,1
10000,10000,10000.0,1,11.99,222.4,2,10,1150,5,4,26000.0,0,7,0,2,12,791,4,0,586,1.0,7,0
5350,5350,5350.0,0,6.49,163.95,0,1,9760,10,3,50000.0,1,0,0,1,2,447,21,0,433,0.0,7,1
8400,8400,8150.0,0,8.39,264.74,1,5,5319,3,3,30313.68,2,13,0,1,2,211,44,0,84,2.0,8,1
35000,35000,35000.0,0,14.99,1213.12,2,13,12658,1,1,105000.0,2,1,0,2,3,844,46,0,520,0.0,13,0
20000,20000,20000.0,1,17.99,507.76,3,16,11979,2,4,68000.0,1,18,0,2,3,694,5,0,97,0.0,9,1
8000,8000,8000.0,0,15.99,281.22,2,14,9962,0,4,50000.0,1,17,0,2,3,788,4,0,490,0.0,9,0
24000,24000,24000.0,0,13.67,816.43,2,12,5380,6,1,60000.0,1,0,0,2,3,360,16,1,286,2.0,8,1
4200,4200,4200.0,0,14.85,145.29,2,14,4277,1,3,35000.0,1,7,0,2,3,70,30,0,339,0.0,17,0
10225,10225,10225.0,0,11.49,337.14,1,9,11928,5,1,36000.0,1,18,0,2,3,559,23,0,86,1.0,17,1
5000,5000,5000.0,0,11.49,164.86,1,9,6128,1,1,93000.0,1,4,0,7,9,102,33,0,535,1.0,12,0
6675,6675,6675.0,0,15.99,234.65,2,14,14672,11,4,52000.0,1,18,0,2,3,658,42,0,477,0.0,7,1
16000,16000,16000.0,0,16.29,564.81,3,15,11957,1,1,87340.0,1,15,0,2,3,309,9,2,336,4.0,26,0
35000,35000,35000.0,0,8.24,1100.66,1,5,8073,10,1,35000.0,1,16,0,3,6,749,31,0,388,0.0,10,0
35000,35000,35000.0,0,11.44,1153.17,1,8,12696,1,1,125000.0,1,6,0,2,3,736,3,0,388,0.0,11,1
2000,2000,2000.0,0,8.59,63.22,0,4,752,1,1,39000.0,0,2,0,3,6,617,2,0,389,0.0,5,0
12000,12000,12000.0,0,8.24,377.37,1,5,10689,1,1,144000.0,0,6,0,2,3,692,5,1,565,0.0,11,1
10000,10000,10000.0,1,7.97,202.63,0,4,2988,1,1,94000.0,0,3,0,1,2,544,23,0,385,2.0,11,0
8400,8400,8400.0,0,10.42,272.71,1,7,14632,9,4,61000.0,0,10,0,2,3,249,26,0,47,1.0,8,0
7600,7600,7600.0,0,13.49,257.88,2,11,3226,4,1,50000.0,0,14,0,3,6,406,34,0,492,0.0,6,0
10000,10000,10000.0,0,18.06,361.83,3,16,14672,11,3,38000.0,2,3,0,1,2,33,34,0,337,0.0,10,1
15000,15000,15000.0,0,7.49,466.53,0,3,7649,7,4,82046.0,0,18,0,2,3,807,4,0,522,0.0,13,0
13000,13000,13000.0,1,15.59,313.31,2,14,762,2,4,40000.0,1,9,0,2,3,524,13,1,539,0.0,19,0
10000,10000,10000.0,0,7.35,310.38,0,3,9594,2,4,70000.0,1,10,0,1,2,205,44,0,298,0.0,7,0
7000,7000,7000.0,0,13.49,237.52,2,11,3009,1,3,65000.0,2,18,0,1,2,354,24,0,529,0.0,17,0
10000,10000,10000.0,0,12.88,336.37,2,11,9515,1,4,133000.0,1,7,0,2,3,779,4,1,288,3.0,23,0
35000,35000,35000.0,1,17.09,871.54,3,15,5403,1,1,165000.0,2,10,0,3,6,198,44,0,29,2.0,15,0
30000,30000,30000.0,1,25.49,889.18,4,23,8410,0,4,90000.0,2,4,0,2,3,239,26,0,243,0.0,13,1
1700,1700,1700.0,0,11.44,56.02,1,8,2204,0,1,102000.0,1,17,0,8,10,376,16,0,94,0.0,21,0
15000,15000,15000.0,0,9.49,480.43,1,6,1177,1,1,78000.0,0,9,0,2,3,800,4,1,189,0.0,27,0
4000,4000,4000.0,0,7.39,124.23,0,3,12853,10,1,60000.0,2,11,0,8,10,296,9,0,344,1.0,12,0
18400,18400,18400.0,1,26.24,553.53,4,24,12391,4,4,40000.0,1,4,0,2,3,734,3,0,430,1.0,8,0
1800,1800,1800.0,0,13.67,61.24,2,12,14672,11,4,32000.0,2,11,0,2,3,102,33,0,89,0.0,11,1
7000,7000,7000.0,0,12.74,234.99,2,10,9198,8,4,44000.0,1,4,0,1,2,107,33,2,533,2.0,10,1
1500,1500,1500.0,0,10.49,48.75,1,7,14486,9,1,26000.0,2,19,0,2,3,319,1,1,437,0.0,9,0
5000,5000,4975.0,0,16.59,177.25,3,16,14672,11,3,18912.0,2,7,0,8,10,297,9,0,312,2.0,8,1
8000,8000,8000.0,0,11.47,263.7,1,9,13836,4,1,35000.0,2,15,0,8,10,159,37,0,394,0.0,6,0
15000,15000,15000.0,1,15.05,357.25,2,13,10513,10,4,92000.0,1,3,0,8,10,764,4,0,337,0.0,8,1
7000,7000,7000.0,0,10.91,228.88,1,8,9980,0,3,48000.0,1,12,0,2,3,82,33,0,240,0.0,10,1
7950,7950,7950.0,0,24.74,315.0,4,22,6826,8,1,52000.0,2,8,0,2,3,267,10,1,95,1.0,18,1
24000,24000,24000.0,1,9.17,500.19,1,6,6162,3,3,126000.0,0,7,0,5,7,331,41,0,394,1.0,13,0
14000,14000,14000.0,0,15.05,485.66,2,13,752,4,3,34000.0,2,10,0,2,3,813,4,1,90,0.0,9,1
20000,20000,20000.0,0,9.16,637.49,1,6,6766,3,1,78000.0,1,15,0,2,3,7,18,1,93,0.0,9,1
2850,2850,2850.0,0,21.49,108.1,3,19,5154,10,4,23000.0,2,2,0,2,3,836,46,0,42,0.0,5,0
12000,12000,12000.0,1,18.99,311.23,3,17,1790,1,3,53000.0,0,6,0,2,3,505,25,3,428,0.0,8,1
23725,23725,23700.0,0,8.39,747.74,1,5,9092,1,4,66825.0,0,13,0,1,2,623,2,1,37,1.0,21,0
7000,7000,7000.0,0,7.49,217.72,0,3,14672,11,3,49200.0,0,16,0,1,2,797,4,0,186,0.0,9,0
18700,18700,18700.0,0,9.75,601.21,1,7,10885,5,1,88500.0,1,15,0,1,2,432,14,0,42,0.0,10,1
2400,2400,2400.0,0,9.93,77.37,1,6,2483,10,4,47000.0,1,3,0,2,3,566,23,0,591,0.0,8,0
8000,8000,8000.0,0,7.39,248.45,0,3,6750,1,1,70000.0,1,15,0,3,6,186,19,0,484,0.0,6,0
11000,11000,11000.0,0,9.93,354.58,1,6,11031,1,1,55000.0,2,10,0,2,3,181,19,3,85,0.0,5,1
3600,3600,3600.0,0,7.99,112.8,0,3,14672,11,4,54000.0,0,9,0,2,3,184,19,0,34,1.0,21,1
6000,6000,6000.0,0,17.09,214.19,3,15,9260,9,4,58000.0,2,3,0,7,9,484,22,1,586,0.0,6,1
19200,19200,19200.0,0,10.49,623.96,1,7,229,2,4,72000.0,1,9,0,2,3,57,30,0,491,0.0,5,1
24000,24000,24000.0,1,13.99,558.32,2,12,11780,9,1,140000.0,0,17,0,2,3,259,39,0,536,1.0,17,0
9700,9700,9700.0,0,5.32,292.12,0,0,3534,10,1,59200.0,0,5,0,1,2,223,48,1,91,0.0,15,1
16000,16000,16000.0,1,12.79,362.34,2,10,11928,8,1,44000.0,0,9,0,2,3,596,28,0,37,0.0,14,0
5000,5000,5000.0,0,9.8,160.87,1,7,5818,2,4,46000.0,2,7,0,1,2,302,9,0,379,0.0,10,1
24000,24000,24000.0,0,15.99,843.66,2,14,6750,0,3,60500.0,2,14,0,2,3,214,44,0,487,0.0,18,1
32000,32000,32000.0,1,19.53,839.46,3,19,4409,1,1,130000.0,2,0,0,1,2,339,41,0,278,0.0,8,1
27500,27500,27500.0,1,18.99,713.22,3,17,7009,1,1,55000.0,0,9,0,2,3,208,44,0,174,0.0,7,0
6000,6000,6000.0,0,10.42,194.79,1,7,5269,1,1,120000.0,1,3,0,1,2,519,13,0,138,2.0,22,0
17500,17500,17500.0,0,13.49,593.79,2,11,13111,1,1,55000.0,2,4,0,2,3,385,34,1,385,1.0,31,0
12000,12000,11950.0,0,8.24,377.37,1,5,8928,10,1,97000.0,1,4,0,1,2,55,6,0,325,1.0,16,1
11200,11200,11200.0,0,12.79,376.25,2,10,12272,4,4,70000.0,2,19,0,2,3,577,15,0,536,2.0,14,0
11200,11200,11200.0,1,16.99,278.29,3,15,14672,11,4,36500.0,2,1,0,2,3,2,18,0,532,0.0,10,0
6500,6500,6500.0,0,9.75,208.98,1,7,12274,10,4,33000.0,0,5,0,2,3,587,28,0,340,0.0,12,1
30000,30000,30000.0,1,22.74,841.24,4,20,14671,7,1,90000.0,2,1,0,2,3,729,43,0,540,1.0,14,0
9600,9600,9600.0,0,8.24,301.9,1,5,8483,10,4,65000.0,1,16,0,5,7,689,42,0,194,1.0,8,0
18000,18000,18000.0,0,11.49,593.49,1,9,14672,11,3,68500.0,0,14,0,1,2,178,7,0,223,0.0,16,0
34500,34500,34500.0,1,18.99,894.76,3,17,2513,1,1,75000.0,1,8,0,2,3,17,18,1,437,1.0,13,1
10000,10000,10000.0,1,18.06,254.27,3,16,9198,1,3,123000.0,2,12,0,2,3,667,42,0,531,1.0,10,0
15600,15600,15600.0,1,13.49,358.88,2,11,14193,1,4,58000.0,0,14,0,2,3,787,4,0,238,0.0,8,0
24000,24000,24000.0,1,15.99,583.51,2,14,593,2,3,245000.0,1,1,0,2,3,740,3,0,177,1.0,22,1
20000,20000,20000.0,1,24.99,586.91,4,23,4214,10,4,88000.0,2,11,0,8,10,9,18,0,41,1.0,25,0
35000,35000,35000.0,1,13.99,814.21,2,12,9462,1,4,80000.0,2,6,0,1,2,297,9,0,380,0.0,9,1
35000,35000,35000.0,1,15.59,843.53,2,14,10360,1,3,105000.0,2,19,0,2,3,61,30,0,217,0.0,10,1
6000,6000,6000.0,0,12.74,201.42,2,10,5911,10,1,7240.0,0,1,0,2,3,638,35,0,392,1.0,7,1
12000,12000,12000.0,0,8.24,377.37,1,5,4038,1,1,66000.0,0,17,0,1,2,491,40,0,135,0.0,6,1
12800,12800,12750.0,0,15.99,449.95,2,14,7636,2,4,40000.0,1,4,0,2,3,286,9,0,539,0.0,5,1
22000,22000,22000.0,0,9.93,709.16,1,6,3284,1,1,104000.0,0,10,0,1,2,679,42,0,435,0.0,21,0
8000,8000,8000.0,0,9.44,256.04,1,5,7532,9,1,65000.0,1,10,0,2,3,261,39,0,488,0.0,18,1
15000,15000,15000.0,0,16.99,534.72,3,15,13851,1,4,110000.0,2,8,0,2,3,677,42,1,178,0.0,15,1
